,user_id,restaurant_id,actual_rating,recommended_rating,latitude,longitude
159,Xb0NtBLY-2GfJ8DT_4noAg,WVvqV0cmNR3j7ChPoI74hQ,4.0,3.39771671860988,36.055414,-115.241332
161,Um-3UHQVVCtrX1m3chK5Bg,isPVBCu4l3q7qsBtQPpc8Q,5.0,4.145936173826254,36.2725443,-115.206099
162,1jIlvLV10nOhwqcvWNQnQw,jgtWfJCJZty_Nctqpdtp3g,5.0,4.1772418317858,36.11781,-115.20981299999998
163,06o1DmiBoiyxI2q3v2QRbg,ItqPtxnayraXSlBS0EMOgg,5.0,4.620591028903023,36.1669213,-115.1498378
164,aK_IdNCJUdk2haKC3GuM_Q,3qIFv-MbDoj-gDigpo_FgA,4.0,4.465279351326762,36.336473,-115.2091453
165,xxJbaAt-_1JL7SOlrz1lrw,DYAorbxOyubUB_wtQRCdug,4.0,4.1293817504621275,36.129857,-115.275526
168,8OeTLey-p-WaL9ErNEci1Q,gqdqnFg2lYeSyS20q2ZK_Q,3.0,3.751459025964536,36.0569792,-115.2801062
170,dpdM0CIUKSq7YL1f9YjZnw,1SE9f6TEV5XhnTuuK01xwA,4.0,3.2099936314660837,36.1179083858,-115.1371387043
171,5Wg5OanfZ4-2dCxEo-qjsw,uW6UHfONAmm8QttPkbMewQ,3.0,3.8285489916644617,36.0420628,-115.2781558
173,qbq4zC9SrZuaQ4-J-wtRuw,6bU4NFkXbdbvnQBDa9-nfQ,3.0,2.9731687385681704,36.128569,-115.2241611
175,SnW3DwEKu_LWeuYnS1AMaw,Z1E36owKeeZKDL-9ZuanJw,2.0,2.7888940436207337,36.123486797199995,-115.2799091107
179,qbq4zC9SrZuaQ4-J-wtRuw,qVO3l9Q0-KVQE7W9JL9ePw,4.0,3.596616232880931,36.127061,-115.241457
180,WM7MFrRP-7YFuGBAJ6quRQ,BxRTF1hmGAzMzkTDsEp2gw,4.0,3.6670135947612574,36.195762,-115.248815
182,bQCHF5rn5lMI9c5kEwCaNA,CoyeXg8FBsS_d20QzNIy-A,4.0,4.00245733120226,36.157897,-115.153959
183,PKEzKWv_FktMm2mGPjwd0Q,2iTsRqUsPGRH1li1WVRvKQ,5.0,4.173268574661706,36.1678783157,-115.1406404749
184,L3DxG0n3lRq5N2lv1QNrrA,h_NnD6TPuhIFy2ZdqOlUgQ,4.0,3.767341180116157,36.0864569,-115.2437024
185,8DBH3BpLINfTAK_Up5BtUQ,qtc1YZix_5lHBJTZq7DOpA,4.0,3.8328927417956855,36.122153,-115.169427
186,xZDovqMdVGNOmjKK83VbUw,ybHlmdUHLPKfv85bRK4Wtw,5.0,4.65422883413551,36.0350856,-115.1357861
190,l5Y0xliDOiP1ZAV2dLj9sg,y4ETe3DkcIjjr_eyeg5U5g,5.0,4.3885220845676445,36.158705,-115.15293
192,DiJpFejfyeULrFQ2PGP5kg,JWDiG0nSsM7GQ9QFRTxU9w,5.0,4.23976004382885,36.0544216949,-115.2774082575
193,un5LELsWFeTx8-B8hcArRg,5Lcit9Zt6TF9bmKoFMhF0g,3.0,3.6531182317225985,36.125397085900005,-115.196422914
198,OueXAik2P-eUcXbd1qGXKw,ZFyJ83LJkkO1dP82kzXKNg,3.0,3.509700839700308,36.114897,-115.139774
201,F_5_UNX-wrAFCXuAkBZRDw,RESDUcs7fIiihp38-d6_6g,4.0,4.179702397987594,36.116113,-115.176222
202,EqXooCH8CV3yzATS-mZvaw,Dd9l9bDHbACessxl-Ks4UA,5.0,4.181743487182104,36.2751227,-115.17921
208,mAqrLyouqff2P4lBzakDPg,A0X1baHPgw9IiBRivu0G9g,4.0,4.40011025188005,36.157591127399996,-115.2856576831
209,BipjQEgycpXNeWPq33_ITA,gw_yg7329SgpEvX5sOpwGw,4.0,4.769468520308455,36.0782784,-115.2986213
212,zudZl2wYpmZYyoklPVhV-A,1SE9f6TEV5XhnTuuK01xwA,4.0,3.2930989585895873,36.1179083858,-115.1371387043
214,9KCoXFS7alSJsGfFsZANFQ,v_yCY6NCwxCPIsNZR80UfQ,5.0,4.49535170670057,36.167814,-115.140447
217,Z4LjGuS6LGmSijnRB5hZBQ,fHM09_y3QX3n4a_bIFbk_w,3.0,3.5522096765139426,36.121860270700004,-115.1689448836
221,BaDXGaA7Ul87bo6FbmcOJA,0d0i0FaJq1GIeW1rS2D-5w,5.0,4.4349166897184364,36.103262,-115.174101
224,Y8ix6_U_R3qcOsZcLvzHdg,SAIrNOB4PtDA4gziNCucwg,5.0,4.351613206254222,36.143924215300004,-115.1917272624
225,IhrH2sAY_Lt67caqV8Wq3A,U0UnBjz9DugW2qRZputKBg,5.0,4.4882093640485765,36.1150513,-115.2365638
226,uj4iopBWA0RjpqoJ5xz_vQ,vjhB95c5nOXflNoyq_jKzw,3.0,3.204502159077073,36.009253,-115.1169844
228,oS2O8YQ31HTSTQgPQKc7Cg,ewmTwsZqCHH2gvCeDKz0dw,5.0,4.3524185267714035,36.238245974899996,-115.150921382
229,V-Y2bJWLjKlxr_gn-YIkUQ,jaSowNITPRRCYpPb3_pjdA,4.0,3.0706100865739185,36.077209,-115.298601
230,UqgmkQuYXFrJ--vOgN_IRA,LWgaRojEN8a-V6yxORo7yQ,5.0,4.787712847227425,36.01948,-115.117395
231,jo8vV5iUZLHp617cTKZ7mA,NyOaA9zJ_59E8ch5HgHofw,4.0,3.5053274421449023,36.0520271,-115.1715467
235,RCgfxH5PclsgSKRWDGJ86A,AcF2XeufMmKG_-y-Bu-_1A,4.0,3.240979931489216,36.15290200000001,-115.243109
237,QJMOgjRYeogK43kyfX6PKw,A0X1baHPgw9IiBRivu0G9g,4.0,4.377614064568263,36.157591127399996,-115.2856576831
240,ejzke1gX5spaR-NcrGMn3A,lylSHoRLfD5bc_DBUvZiOQ,3.0,3.6010519260602383,36.1140975952,-115.27877807620001
241,vLUHU5KxoB_CzLSHLkwz-g,WDKTg468bkRPW0LqbAZfmg,3.0,3.3126767454468315,36.0687779,-115.1768402
242,CRlIhFoFQZQPw0GAU65YsQ,eoHdUeQDNgQ6WYEnP2aiRw,3.0,3.199721154450534,36.1156697204,-115.17331657959998
243,QtGXr3Y74fnWfdWpGJIldw,0WPXDs4ini3D7jpiy1Daqw,4.0,3.8319348257716097,36.1682897,-115.13913
247,s2o_JsABvrZVm_T03qrBUw,6QUuDlLjNDQWFCbJ9--jsQ,5.0,4.320996703536166,36.109157,-115.154976
250,Plq-ECmdLbLUrrSlld_Vig,FLMxWQO-ckCQmGZhU9OQgw,4.0,3.5896046836339615,36.1178899374,-115.18939461120002
251,njUgJcn8ZN0BdZdNEswRwA,TXCARn0fvOFoydARXEeaJg,5.0,4.427640119051974,36.161205,-115.145457
257,4cZD-pAOFt1k3VdTzW5R5Q,yGXKMV1omio1I_3qNLdtAA,4.0,3.4111043416938682,36.2206412,-115.2161259
261,KDNXgwGM_qEyIj-5NQr-mw,2iTsRqUsPGRH1li1WVRvKQ,4.0,4.071616817810125,36.1678783157,-115.1406404749
263,Xo21rD8CKk0gJFffjod1zQ,anQ0TggcB6f4yO4csQ44oA,4.0,4.602813324972704,36.3005326,-115.2842028
266,4KQ_INZcDdjC8xw5p0nDrw,WSGHEQdcdbBWXDpna99EiQ,4.0,3.475167955772544,36.1955672,-115.2567757
270,0tvCcnfJnSs55iB6mqPk3w,FgPANtTwZqXB-edLkZTXQg,3.0,3.4241251321273865,36.103409,-115.17234
271,ZIqkcApOQh8QfiydYSiLaQ,po0p6NIro0cDrmKkcyPy0w,4.0,4.190703230263341,36.0605213,-115.2416664
273,gHxlM71E1K9ukz8ruDbJQw,ZgPnRzWjQR5NtiauGBww7g,5.0,4.562548835492844,36.1008766,-115.3147099
274,NFodPTpbWK7dSymxaBiUXg,A4yJu-Nq1n6nuLP6QKZkrw,2.0,2.2768198717758086,36.218674,-115.256388
275,fzM6LdoYN5OhLxA4uIGn0g,Q2pyp7Nb3cD4Br2BOnxUDA,4.0,3.9037174930973197,36.170901,-115.1606348
278,VZRxANvyTm2ixS6jYDGgEw,3GfdCuI0YCc5U3rLLLPHUw,3.0,3.3284788488482167,36.115417,-115.2003327
279,ePERWULHzOTlJYrqG3k1pA,CauQnqZ5eowyrr7oWF_p3Q,5.0,4.816846552478464,36.2272411,-115.2114946
280,rAa-LxHwU8IP989kvMUJSA,eRjcli4nDHRwhByViUz9Ow,3.0,2.076640314798962,36.2187588225,-115.31412303459999
282,AVKjlgr2KTwcVF6QkIVc_A,RESDUcs7fIiihp38-d6_6g,4.0,3.8456058018057697,36.116113,-115.176222
286,rnXQor1ZRxF0Pwfq_gQPFQ,R_fQGSUQv0L_fRiuua47dw,5.0,4.496139281618611,36.0811779,-115.2970471
289,l5Y0xliDOiP1ZAV2dLj9sg,R_fQGSUQv0L_fRiuua47dw,5.0,4.436991619899574,36.0811779,-115.2970471
291,m33gSTi0Fyo3W2Qw6WVdtA,xkVMIk_Vqh17f48ZQ_6b0w,5.0,4.325961842778006,36.102642001,-115.1686254367
293,JoFFcYCgMDibrkowAqqaVA,WmLTIN4qzZ8SjpPxsPH27Q,5.0,4.26460860168068,36.19739439999999,-115.2579239
303,5dkShpB3hmAkvOWMIi-KEw,qUSisWf5QNIMk8aeVhwKjA,3.0,3.5003157492427928,36.2716417492,-115.2676487752
305,9efCzgW1smpgjdjzCxG-Ig,YCm7wypibp04buWh-jRRpg,4.0,3.465906267815972,36.044068205500004,-115.244422839
310,r2R9t9_0Je8wP-wh4-xM3w,eoHdUeQDNgQ6WYEnP2aiRw,3.0,3.641595660685358,36.1156697204,-115.17331657959998
313,0ZCCFwHLWNNvzuD3r4T0DA,0CB7YB1qRSWLQvMbHw3Fmw,5.0,4.148961029597079,36.1300289,-115.2777727
318,-267Yx8RmdP6io2-qI4UcQ,CauQnqZ5eowyrr7oWF_p3Q,4.0,4.5108872172284,36.2272411,-115.2114946
320,5dkShpB3hmAkvOWMIi-KEw,Yk23uco9_lru4frmDe8Krg,1.0,1.7387094261349345,36.161433,-115.244317
323,ybJkYYEBvFGVb-or4i9_oA,eoHdUeQDNgQ6WYEnP2aiRw,4.0,3.106488930543061,36.1156697204,-115.17331657959998
326,pUQdU4MlkB46jIdYs9oMUA,RBAcL6hg2yoaTRv0kKUjPA,4.0,4.634015052682343,36.018156,-115.117786
328,JaqcCU3nxReTW2cBLHounA,AedKwfr0VdNj7Xmx70GW6g,3.0,3.362492865094308,36.1298037603,-115.27461413290001
332,PKEzKWv_FktMm2mGPjwd0Q,WHdmQ-zPYYTJUqaUOfNpkQ,3.0,2.330286955445198,36.1446893,-115.184114
333,Cn-qcD1gZI7wW8hn748z0g,dk7pJipvk5MNZotQd9suUA,4.0,3.3979014742220404,36.1611807705,-115.3336107225
337,qPVtjjp8sNQ32p9860SR9Q,gO_z_5FQVHLCiJjOsfE1fg,4.0,4.067709560507122,36.156898362199996,-115.2919117492
338,-Ox7QPz0G56GOzT0ex-f5Q,eszo5NGbX8Cn2gfuUj3gAQ,4.0,4.34817800920998,36.1745949,-115.2608499
339,SJuSiO27FTKi5qKrNDa8Lg,PJ-VbAtIOso1dqd2frQqqg,4.0,4.134156658062115,36.1593275383,-115.08217874530001
341,ABrS2sgtZA1hSH3YTmNFPA,tMdgY7Ou4k3bYZZulJCiuQ,4.0,4.515101993200795,36.1619276,-115.1346287
345,M4uGs-0Fskn48t9icYk_Tw,ItqPtxnayraXSlBS0EMOgg,4.0,4.329132939689662,36.1669213,-115.1498378
346,TdYKJgSgY2GF_YJnwsi5yQ,fW7SHgmidc32kHSoyLTM2A,3.0,3.647605369844932,35.997073,-115.244096
348,2V_oIMdrPBsq5u8rXACG2A,NoA6bD6W7z_Aztk_cOU5cg,4.0,3.480391206961982,36.1661416,-115.1563999
350,oeAhRa8yFa9jtrhaHnOyxQ,xkVMIk_Vqh17f48ZQ_6b0w,5.0,4.017157683707688,36.102642001,-115.1686254367
351,Mysv9xU__c3T-LqtTr5vqg,vjFZt8Rt3A3kY7yWh3qmgg,4.0,3.2385328687508466,36.2504762229,-115.2457637187
352,yP4Xs0pRH8Uqn-BaEOmJFA,Z6E2Syzo_IYLIGpI5tSpRg,3.0,2.4949107006003093,36.0696703,-115.2983435
353,xBMH3N0Fbua5pDtG1Y1mYQ,pCG8zf1IAnc9NFdPYJKdnQ,4.0,3.909637002400254,36.169116,-115.139599
354,2dyLiu5hinn729KJIE8-7A,eR7Iw_X54m3YLWkXp9y35Q,5.0,4.568649126908388,36.0479852,-115.2244319
357,X8FXx55SqlUqE4h4vcSLtQ,B3omTXI--0eiBC7nCv_WXg,5.0,4.51652417110852,36.1594218,-115.2250915
362,WU9eoIz9KCcSB4bAxhOHXQ,k0iSRXXqw49yugl8UUpbsw,5.0,4.662978079812121,36.0415392,-115.1215253
368,kzd8RMZKbDoZF133UjNRVA,9km51KaQujxsSgdaG9gYSw,5.0,4.529965883350473,36.12681920000001,-115.2421504
369,huXqrSaGyNO1aZKiM55EUg,2iTsRqUsPGRH1li1WVRvKQ,5.0,4.27699930315945,36.1678783157,-115.1406404749
370,PpaIA3DA_0Y_XpGHPxgjLg,3weo8OctYcKoS_AV9OrOgw,3.0,3.638996245691907,36.016341616,-115.11716745790001
371,RajSojRxTWY2PYrCWF9gBQ,fL-b760btOaGa85OJ9ut3w,3.0,3.944565407130875,36.1321875,-115.1770963
373,CyAl5D-GjX-ZtqdQqG4_ew,NvKNe9DnQavC9GstglcBJQ,4.0,3.654218066076506,36.121822,-115.168855
374,CwzhFRwIkYFGkaggG0sTlA,FZQ3O3sxICy1HaJLhPbGYA,4.0,4.620525862921854,36.06959970000001,-115.17225790000002
377,oDyEexUT09e3XhxIp0-Wxg,DqcD3YflYhArFsC4KVUnOw,5.0,4.113309375498977,36.0126172464,-115.1197073758
383,7wZ9OlGq_DcVq1OCOLKqUg,FvVSy2r7_zDEhZWqLgjXNQ,4.0,3.946208125805615,36.1761018,-115.2602821
387,dfoCSad8XDZmufEI2MnfKQ,zEaGcSVPDQipnRdEZp-F6g,5.0,4.113608335994008,36.1578224556,-115.3112018601
388,Oixv0VgElz8pxQFp2lkdJg,tro-hrljuY1cUAVFYauTlQ,4.0,3.8994893510589104,36.1041636,-115.1376159
389,-5ye1ya0wRQhNRF9NfQ1fA,7wHLFohwCw8l6WS-feLjeg,5.0,4.3348848778220175,36.1229130301,-115.2799369767
391,YE54kKTuqJJPNYWIKIpOEQ,4Nj2ktP2NjCbv2aKeH3ZBg,4.0,3.958366735409218,36.1580975,-115.1524841
392,7nA9P6EukhTwZi67JB-UTg,3vxIqhm2jCVjkUWtmDvTsw,5.0,5.0,36.0524764,-115.17161609999998
399,XUEwSGOGARxW-3gPiGJKUg,qG_WEgPa8MBo1dPUOkTMlw,5.0,4.5446907549923745,36.1006463107,-115.3020415166
402,J0EclotWAkXmwkBRrfbXQQ,4JNXUYY8wbaaDmk3BPzlWw,4.0,4.1581001323243925,36.112859,-115.172434
403,9v83UksZrkThOiE584GRBQ,IZivKqtHyz4-ts8KsnvMrA,4.0,4.264616164053531,36.1270199715,-115.2096439898
409,ugpGI6jgFq_gDyaGBn1Cmw,lvuuyYZ-CzFrg1BLdV2OPw,4.0,3.596845683636868,36.1569658,-115.3335939
411,7BjD38nZdvrXyOeYGZ9Mbg,dxeu5YQIzw0jOp1cSVkimg,5.0,4.455712746651389,36.1257028382,-115.1895290333
412,qewG3X2O4X6JKskxyyqFwQ,Oqqnw0Rz77sMDPHS_eN2aA,4.0,3.7540184343823397,36.1594825,-115.2874508
413,hMwPqwbNQV94fWSBhM4QaQ,9PIC380tmNYpIC3z5cvcNA,4.0,4.429084540688587,36.126529100000006,-115.2132639
414,LJLoIfcfsaRnizaKCPBx6A,ibFdignja_hNpgCjDYP7Ug,4.0,3.5518194818504485,36.0708627333,-115.2449475957
417,7O7eI1AflfiRuwtTTyH65A,gqdqnFg2lYeSyS20q2ZK_Q,5.0,4.524506264811207,36.0569792,-115.2801062
421,6ZaL6fBlKx5tb8c9opl7rQ,HykZIiaHS35N2c5_QHoClA,4.0,4.375977828318335,36.1586808,-115.2367199
423,r-xs9_7Ec-RnI0t3kFCQPg,DkYS3arLOhA8si5uUEmHOw,5.0,4.517876808238755,36.109418,-115.1718738
424,1FAw8eUl9Dkmub6L-esSWw,SUd3IyEN7n5OYEGyt_U5lg,5.0,4.473704525371715,36.2649537244,-115.2519058809
425,_VMGbmIeK71rQGwOBWt_Kg,q4MJE4yTtnkmxRwJTSTAZw,4.0,3.601628310452188,36.00774699999999,-115.208258
426,3cBVCNsm273EJ_GM4FVvJg,zpoZ6WyQUYff18-z4ZU1mA,4.0,4.673389761946125,36.1599382942,-115.1474527177
428,SssXdhbeYJOCF6sfSFwC-Q,2weQS-RnoOBhb1KsHKyoSQ,4.0,3.505857042795131,36.1268872232,-115.16559004780001
429,vWP8-aQX0rYJszqkWVL7Ew,DHUAQ4pzH9KKzGZDm1jZLg,4.0,3.0545906974468173,36.1252910295,-115.24575038530001
432,bTTZzC8RvTxTOeGMvJ5icQ,tCYAxj5_pV4RnDpe3_5VpA,5.0,4.040149338508258,36.219511241599996,-115.3255732442
434,toJLjXjSofVNJ1icmMwzfw,x71EvWJDVKZfM-OiYDWZ6A,5.0,4.353228138957485,35.9829201,-115.1903749
437,48z1YZU7rZVBPnEespGPRw,0EgYXYjt2XJL4hlsKnzrcw,5.0,4.369911478220992,36.16574110000001,-115.1329505
439,yPVnXy6Zf3LefjcbjOABDQ,x1bRIbodhd1AmYa0UAJwZw,4.0,4.226044912654156,36.042291449299995,-115.2439105736
444,VtkoLm-CvtlF6ORUUx-xSw,SAIrNOB4PtDA4gziNCucwg,5.0,4.234759562009608,36.143924215300004,-115.1917272624
446,C2C0GPKvzWWnP57Os9eQ0w,1jpYP-JNOEYCMIzP4OlGuQ,4.0,3.857075225910138,36.1462185653,-115.24248629809999
447,Ae4uXwFHp-5fGrt6OONaXw,2iTsRqUsPGRH1li1WVRvKQ,5.0,4.247532396761576,36.1678783157,-115.1406404749
449,k6J9Cd-ZqnF6NkuUgfaJbw,Fy5D1YcWiGUl7ZelcOiLdQ,4.0,3.79746606838158,36.115486471,-115.30013540360001
450,x0cbvislTvwFrzbYMXM3Gw,VWtT4DKxQ4YVRWT88Z5SMA,5.0,4.037016474254965,36.069821519899996,-115.22487218229999
452,kaqlSjOjI8YW7PcLdanK-w,f4x1YBxkLrZg652xt2KR5g,4.0,4.011438085492607,36.1181806906,-115.1715797813
453,-EJorVxe7h2GSxdiRyMmDA,vGLl5xum2u2Qf8_AvzSenw,1.0,1.7631338717923728,36.301952,-115.281397
459,yLQqSwepH9NkQjH4luKQug,q3oJ6bNRV3OoJrwc95GOwg,3.0,3.819312957980783,36.0359228984,-115.24290718709999
463,6BLLyZDiR0pb-h2E5qvLXw,IZivKqtHyz4-ts8KsnvMrA,5.0,4.415251254983593,36.1270199715,-115.2096439898
465,0DnhOtqf6zBM11NJDFq13w,hqtZ2NmUlrNtHp7xW2BWoA,5.0,4.2078875588399365,36.285657,-115.178948
468,AQRqMBHwZd_hDBxnTshmKA,WCFz9KVJTtIXSVvD5NMYoQ,5.0,4.249833430500615,36.1700962,-115.1449611
473,Y3PQ5P_R7jcgiIS_1dIv-w,E9Bq0UKtg3tB1yr2QXZ0Dg,3.0,3.562622506279239,36.1673716877,-115.2859813316
490,0nOIH8qIMnmZdLCTemnRsw,3RiFtEJ6AAvS0x_z38HChw,3.0,3.9093114841099816,36.104435,-115.1367851
491,zZu_XJiWi6lzls6O82HZqA,V-0qRzBHKixmQgon_fW_AA,5.0,4.505102816314823,36.0957104,-115.2982684
492,ZuWAof5l6yKeft-F1QCWSQ,0_VT3sTwi7gorIlU36ASmg,4.0,4.675334463706999,36.0527754,-115.2412496
